subject_id,image_id
19,45481
19,45482
13,45483
36,45483
40,45483
8,45484
15,45484
12,45484
8,45485
15,45485
12,45485
8,45486
15,45486
12,45486
36,45487
13,45487
40,45487
36,45489
8,45489
8,45491
36,45491
2,45492
2,45493
36,45493
8,45493
36,45495
8,45495
40,45495
19,45501
4,45503
36,45503
8,45503
40,45503
36,45505
4,45505
8,45505
40,45505
4,45506
40,45506
4,45507
40,45507
36,45509
4,45509
4,45510
40,45510
40,45511
8,45511
36,45511
4,45512
4,45513
11,45513
40,45513
36,45513
24,45522
24,45524
19,45548
24,45548
24,45550
24,45555
16,45559
17,45559
19,45561
19,45563
19,45564
19,45565
19,45566
19,45567
16,45571
17,45571
17,45573
16,45573
17,45575
16,45575
16,45577
17,45577
17,45578
16,45578
17,45579
16,45579
17,45581
16,45581
17,45583
16,45583
16,45585
17,45585
17,45587
16,45587
16,45589
17,45589
17,45591
17,45593
4,45593
17,45595
4,45595
17,45597
17,45599
16,45599
37,45599
17,45600
4,45600
17,45601
4,45601
17,45602
4,45602
17,45603
4,45603
17,45604
4,45604
37,45640
37,45642
37,45644
16,45662
16,45663
17,45664
16,45665
17,45665
17,45666
17,45667
16,45667
16,45669
16,45671
17,45671
16,45673
17,45673
39,45675
17,45675
16,45675
16,45677
17,45677
16,45679
17,45679
37,45679
17,45681
16,45681
17,45683
16,45683
16,45685
16,45687
16,45689
17,45691
16,45691
24,45694
20,45707
8,45707
20,45708
8,45708
20,45709
8,45709
27,45709
20,45710
8,45710
28,45710
20,45711
8,45711
36,45711
20,45712
8,45712
36,45712
20,45713
8,45713
28,45713
36,45713
27,45713
20,45714
20,45715
8,45715
20,45716
8,45716
28,45716
27,45716
36,45717
19,45720
19,45736
19,45738
19,45740
19,45742
19,45744
19,45746
19,45749
40,45749
19,45750
36,45752
36,45754
36,45756
19,45778
40,45778
19,45846
19,45872
19,45878
19,45882
19,45890
37,45920
9,45926
28,45926
2,45928
11,45928
8,45928
27,45928
40,45928
8,45930
8,45932
8,45934
15,45934
12,45934
6,45936
8,45936
8,45938
6,45938
27,45938
2,45940
21,45942
19,45944
11,45944
40,45944
19,45959
19,45973
37,45973
19,45976
8,45990
13,45990
4,45990
40,45990
13,45992
4,45992
40,45992
13,45994
4,45994
40,45994
4,46013
2,46013
36,46013
40,46013
2,46015
18,46015
36,46015
28,46015
29,46015
36,46017
28,46017
29,46017
4,46017
2,46018
2,46019
32,46021
32,46023
1,46025
32,46027
8,46029
13,46031
29,46031
40,46031
3,46033
29,46033
36,46035
28,46035
28,46037
9,46037
4,46039
30,46039
30,46041
14,46041
29,46042
28,46042
29,46043
30,46043
30,46045
29,46045
30,46047
27,46047
29,46047
19,46050
19,46052
38,46068
19,46070
19,46072
19,46074
19,46076
19,46078
19,46080
19,46082
19,46084
32,46084
19,46086
32,46086
19,46092
32,46092
40,46092
24,46096
17,46097
16,46097
19,46097
19,46098
19,46099
17,46103
16,46113
17,46113
17,46114
16,46114
19,46115
40,46115
24,46120
24,46121
17,46123
16,46123
38,46134
19,46134
10,46135
26,46135
24,46135
10,46137
16,46138
16,46149
37,46149
37,46150
28,46155
29,46155
3,46155
28,46156
29,46156
3,46156
8,46156
28,46157
3,46157
8,46157
27,46157
28,46158
29,46158
8,46158
27,46158
28,46159
36,46159
2,46160
36,46160
8,46160
27,46160
16,46166
19,46173
40,46173
11,46173
17,46176
16,46176
19,46182
24,46182
24,46183
24,46184
17,46188
16,46188
17,46189
16,46189
17,46190
16,46190
17,46191
16,46191
16,46192
17,46192
39,46192
19,46193
37,46193
16,46193
17,46193
16,46196
17,46196
32,46206
19,46207
19,46208
19,46209
19,46210
19,46211
19,46212
19,46213
19,46214
19,46215
19,46218
19,46219
24,46252
19,46306
16,46306
17,46306
17,46307
16,46320
19,46339
24,46353
24,46355
24,46357
24,46359
39,46361
19,46361
16,46361
40,46361
39,46363
16,46363
40,46363
39,46365
16,46365
40,46365
19,46375
19,46475
18,46477
2,46477
18,46479
4,46479
17,46479
36,46479
19,46479
22,46479
18,46481
22,46481
19,46481
19,46483
22,46483
19,46485
22,46485
22,46487
20,46487
8,46487
28,46487
19,46487
20,46489
8,46489
28,46489
20,46491
8,46491
28,46491
20,46493
8,46493
28,46493
20,46495
8,46495
29,46495
28,46495
20,46497
8,46497
20,46499
8,46499
20,46501
8,46501
30,46503
14,46503
6,46505
12,46505
7,46505
15,46505
8,46505
6,46507
12,46507
8,46507
15,46507
12,46509
8,46509
6,46509
6,46511
12,46511
8,46511
15,46511
19,46513
36,46513
18,46513
40,46513
18,46515
19,46515
36,46515
2,46515
32,46515
32,46517
9,46517
2,46517
19,46517
22,46517
14,46519
30,46519
36,46519
8,46521
6,46521
28,46521
6,46523
19,46523
8,46523
22,46523
19,46525
22,46525
32,46525
19,46527
22,46527
19,46529
22,46529
19,46531
22,46531
32,46533
19,46533
22,46533
32,46535
2,46535
19,46535
2,46537
19,46537
14,46537
30,46537
7,46539
14,46539
30,46539
7,46541
14,46541
30,46541
19,46543
19,46545
19,46547
19,46549
19,46551
19,46553
19,46555
19,46557
19,46559
19,46561
19,46563
19,46565
19,46567
29,46567
19,46569
19,46571
19,46573
19,46575
19,46577
19,46579
19,46581
19,46583
19,46585
19,46587
19,46589
19,46591
19,46594
19,46596
24,46596
19,46598
24,46598
19,46600
19,46602
19,46604
19,46606
19,46608
19,46610
19,46612
19,46614
19,46616
19,46618
19,46620
19,46622
19,46624
19,46626
32,46626
19,46628
19,46630
19,46632
19,46634
17,46634
16,46634
40,46634
17,46636
16,46636
19,46636
19,46638
17,46638
16,46638
19,46640
19,46642
19,46644
19,46646
19,46648
19,46650
19,46652
24,46654
19,46654
19,46656
19,46658
19,46660
19,46662
19,46664
19,46666
22,46667
19,46667
5,46667
17,46667
16,46667
32,46667
22,46669
32,46669
19,46669
17,46671
16,46671
24,46673
26,46673
17,46675
16,46675
24,46675
19,46677
24,46677
19,46679
24,46679
19,46681
24,46681
24,46684
24,46685
19,46685
24,46687
17,46688
16,46688
24,46689
24,46690
19,46690
24,46692
24,46694
16,46697
16,46698
17,46698
32,46698
17,46700
16,46700
32,46700
19,46702
19,46704
32,46704
17,46704
19,46706
17,46706
16,46706
32,46706
16,46710
17,46710
19,46711
54,46711
17,46711
16,46711
40,46711
36,46712
3,46712
11,46712
19,46712
32,46712
5,46713
31,46713
30,46713
8,46713
22,46714
19,46714
40,46714
18,46714
17,46714
16,46714
22,46715
32,46715
18,46715
2,46715
40,46716
18,46716
5,46716
31,46716
33,46716
14,46717
30,46717
29,46717
3,46717
15,46717
12,46717
17,46718
16,46718
30,46718
29,46718
17,46719
16,46719
8,46719
12,46719
36,46720
18,46720
22,46720
2,46720
3,46720
47,46721
36,46721
18,46722
8,46722
17,46722
16,46722
36,46723
40,46723
47,46723
5,46724
33,46724
16,46724
4,46724
9,46724
17,46724
17,46725
16,46725
6,46726
15,46726
12,46726
7,46726
13,46726
30,46726
13,46727
16,46727
30,46727
13,46727
35,46727
40,46727
20,46728
12,46728
31,46728
18,46728
27,46728
8,46728
17,46729
16,46729
24,46729
25,46729
6,46729
12,46729
17,46730
16,46730
16,46731
4,46731
40,46731
13,46731
22,46731
12,46731
16,46732
4,46732
8,46733
28,46733
20,46733
40,46733
36,46733
29,46733
36,46734
40,46734
8,46734
4,46734
27,46734
40,46735
13,46735
4,46735
23,46735
40,46736
34,46736
16,46736
4,46736
17,46736
17,46737
16,46737
4,46738
31,46738
19,46738
16,46738
17,46738
22,46739
40,46739
5,46740
22,46740
40,46740
17,46741
16,46741
30,46742
12,46742
15,46742
8,46742
6,46742
13,46743
40,46743
36,46743
17,46744
16,46744
17,46745
16,46745
17,46746
16,46746
17,46747
16,46747
19,46747
40,46747
54,46747
13,46748
4,46748
36,46748
2,46748
17,46748
11,46748
17,46750
16,46750
17,46751
16,46751
40,46751
54,46751
36,46752
17,46752
16,46752
19,46752
40,46752
54,46752
40,46753
13,46753
17,46754
16,46754
40,46755
13,46755
36,46755
4,46755
22,46755
17,46756
16,46756
19,46756
24,46756
32,46757
16,46757
17,46757
36,46758
40,46758
13,46758
8,46758
40,46759
2,46759
8,46759
4,46759
28,46759
17,46760
16,46760
17,46761
16,46761
24,46761
19,46761
32,46761
40,46761
17,46763
16,46763
32,46764
17,46764
16,46764
32,46765
17,46765
16,46765
40,46765
40,46766
36,46766
19,46766
54,46766
16,46766
17,46766
19,46767
40,46767
36,46767
40,46768
36,46768
17,46768
16,46768
17,46769
16,46769
17,46772
16,46772
17,46773
16,46773
36,46773
2,46773
17,46774
16,46774
37,46774
40,46774
17,46775
16,46775
40,46775
19,46775
17,46776
16,46776
17,46777
16,46777
16,46778
17,46778
20,46779
20,46780
8,46780
36,46780
20,46781
8,46781
36,46781
28,46781
20,46782
28,46782
8,46782
20,46783
8,46783
40,46802
19,46802
40,46803
19,46803
27,46804
32,46809
40,46809
19,46809
19,46816
54,46816
21,46819
8,46819
27,46819
8,46820
27,46820
13,46821
28,46821
9,46821
8,46821
11,46821
6,46821
8,46822
12,46822
6,46822
15,46822
8,46823
12,46823
6,46823
2,46823
15,46823
2,46824
43,46825
43,46826
16,46826
17,46826
19,46827
54,46827
16,46827
16,46828
17,46828
37,46828
61,46829
17,46829
16,46829
16,46830
13,46831
8,46831
40,46831
16,46832
17,46832
36,46833
4,46833
2,46833
28,46833
29,46833
32,46833
32,46834
1,46834
58,46834
8,46835
29,46835
13,46835
3,46836
36,46836
28,46836
4,46836
30,46836
30,46837
14,46837
36,46837
29,46837
19,46840
19,46841
54,46841
38,46841
16,46843
17,46843
32,46843
16,46844
17,46844
19,46844
17,46845
16,46847
17,46847
62,46847
70,46848
24,46850
16,46851
17,46851
19,46856
38,46856
26,46856
10,46856
10,46857
19,46859
37,46860
16,46860
8,46861
2,46861
36,46861
28,46861
29,46861
3,46861
16,46862
19,46863
16,46864
17,46864
24,46865
16,46866
17,46866
16,46867
17,46867
32,46868
19,46868
19,46869
19,46871
24,46876
16,46879
17,46879
16,46880
24,46888
16,46889
40,46889
20,46898
8,46898
19,46898
2,46898
4,46898
22,46898
20,46899
8,46899
28,46899
8,46900
6,46900
12,46900
30,46900
7,46900
14,46900
8,46901
6,46901
14,46901
19,46901
22,46901
2,46901
30,46902
19,46902
22,46902
32,46902
14,46902
7,46902
19,46903
19,46905
19,46906
19,46907
19,46908
19,46909
19,46910
17,46910
16,46910
19,46911
19,46912
24,46912
22,46913
19,46913
5,46913
17,46913
16,46913
32,46913
22,46914
32,46914
19,46914
17,46915
16,46915
24,46916
26,46916
17,46917
16,46917
24,46917
19,46918
24,46918
19,46919
24,46919
19,46920
24,46920
24,46922
24,46923
19,46923
24,46925
16,46926
17,46926
19,46927
24,46928
19,46928
24,46929
24,46930
16,46932
16,46933
17,46933
32,46933
17,46934
16,46934
32,46934
19,46935
19,46936
32,46936
17,46936
19,46937
17,46937
16,46937
32,46937
19,46940
19,46941
19,46942
19,46944
17,46945
16,46945
17,46946
16,46946
17,46947
16,46947
17,46948
16,46948
19,46949
19,46951
19,46957
16,46957
17,46958
16,46958
17,46959
16,46959
19,46960
54,46960
17,46964
16,46964
16,46965
19,46966
19,46967
16,46968
19,46968
16,46969
19,46969
17,46970
16,46970
19,46970
17,46971
16,46971
19,46971
17,46972
16,46972
16,46973
17,46973
19,46973
19,46984
19,46985
54,46985
19,46986
54,46986
19,46987
54,46987
19,46988
54,46988
19,46989
54,46989
19,46990
54,46990
17,46991
16,46991
19,46992
19,46999
19,47002
19,47006
54,47006
36,47007
3,47007
36,47008
3,47008
36,47009
3,47009
13,47009
36,47010
3,47010
11,47011
19,47011
19,47012
19,47015
19,47016
19,47017
19,47019
19,47021
19,47024
32,47025
19,47029
19,47031
19,47032
19,47036
19,47037
19,47038
30,47041
30,47042
30,47043
30,47044
8,47045
8,47046
8,47047
22,47048
19,47049
40,47049
22,47050
2,47050
36,47051
40,47052
22,47053
18,47053
40,47054
18,47054
22,47055
22,47056
22,47057
22,47058
22,47059
22,47060
22,47061
22,47062
22,47063
22,47064
16,47065
22,47066
40,47066
18,47066
22,47067
40,47067
18,47067
22,47068
40,47068
18,47068
28,47069
11,47069
28,47070
28,47071
29,47072
28,47073
28,47074
22,47078
22,47079
22,47080
22,47081
22,47082
22,47083
22,47084
22,47085
22,47086
32,47091
2,47093
32,47094
23,47094
32,47095
23,47095
32,47096
23,47096
32,47097
23,47097
32,47098
23,47098
32,47099
23,47099
32,47100
23,47100
32,47101
23,47101
32,47102
23,47102
32,47103
23,47103
5,47104
31,47104
5,47105
31,47105
19,47106
40,47110
40,47111
14,47137
30,47137
14,47139
30,47139
30,47140
30,47141
30,47142
30,47143
30,47144
30,47145
30,47146
30,47147
30,47148
29,47148
30,47149
30,47150
30,47151
29,47151
30,47152
29,47152
30,47153
29,47153
30,47154
29,47154
30,47155
29,47155
30,47156
29,47156
30,47157
3,47157
30,47158
29,47158
30,47159
15,47160
15,47161
15,47162
12,47162
15,47163
12,47163
15,47164
12,47164
15,47165
12,47165
15,47166
12,47166
15,47167
12,47167
40,47168
29,47168
6,47168
15,47169
12,47169
15,47170
12,47170
15,47171
12,47171
15,47172
12,47172
15,47173
12,47173
30,47174
30,47175
30,47176
43,47177
43,47178
43,47179
43,47180
43,47181
43,47182
43,47183
43,47184
43,47185
43,47186
43,47187
17,47188
16,47188
43,47189
43,47190
43,47191
43,47192
43,47193
43,47194
30,47197
30,47198
30,47199
30,47200
30,47201
30,47202
30,47203
30,47204
29,47204
17,47206
16,47206
17,47212
16,47212
16,47213
16,47214
16,47215
17,47217
16,47217
17,47218
16,47218
8,47226
8,47227
8,47228
8,47229
12,47229
8,47230
12,47230
8,47231
12,47231
8,47232
8,47233
8,47234
12,47234
8,47235
12,47235
8,47236
12,47236
36,47237
18,47237
22,47238
2,47238
22,47239
2,47239
22,47240
2,47240
2,47241
40,47242
3,47242
18,47242
40,47243
8,47243
3,47243
18,47243
40,47244
8,47244
3,47244
18,47244
40,47245
8,47245
3,47245
18,47245
36,47246
18,47246
22,47247
22,47248
47,47275
36,47275
36,47276
36,47277
36,47278
36,47279
36,47280
36,47281
36,47282
36,47283
36,47284
8,47285
18,47285
8,47286
18,47286
17,47288
16,47296
17,47299
16,47300
16,47314
36,47322
40,47322
36,47323
36,47324
36,47325
36,47326
36,47327
36,47328
36,47329
36,47330
36,47331
36,47332
36,47333
36,47335
36,47336
40,47336
36,47337
36,47338
36,47339
36,47340
36,47341
16,47342
4,47342
16,47343
4,47343
16,47344
4,47344
16,47345
4,47345
16,47346
4,47346
16,47347
4,47347
16,47348
4,47348
16,47349
4,47349
16,47350
4,47350
16,47351
4,47351
16,47352
4,47352
16,47353
4,47353
16,47354
4,47354
16,47355
4,47355
16,47356
4,47356
17,47357
4,47357
17,47358
4,47358
18,47359
9,47359
17,47360
4,47360
40,47361
4,47361
40,47362
13,47362
40,47363
13,47363
40,47364
13,47364
40,47365
13,47365
40,47366
13,47366
1,47367
1,47368
1,47369
1,47370
1,47371
43,47372
43,47373
43,47374
17,47375
16,47375
17,47384
16,47384
17,47386
16,47386
6,47409
8,47409
15,47410
12,47410
15,47411
12,47411
15,47412
12,47412
7,47413
30,47413
7,47414
30,47414
14,47415
30,47415
14,47416
30,47416
30,47417
30,47418
30,47419
40,47420
30,47420
13,47420
7,47421
30,47421
7,47422
30,47422
7,47423
30,47423
17,47424
4,47424
17,47425
4,47425
17,47426
4,47426
17,47427
4,47427
17,47428
4,47428
13,47429
40,47429
13,47430
40,47430
30,47431
30,47432
13,47433
3,47433
13,47434
40,47434
13,47435
40,47435
13,47436
40,47436
13,47437
40,47437
13,47438
40,47438
29,47438
13,47439
40,47439
29,47439
13,47440
40,47440
13,47441
40,47441
13,47442
40,47442
13,47443
13,47444
13,47445
40,47445
28,47446
28,47447
28,47448
16,47449
16,47450
16,47451
16,47452
35,47452
20,47453
28,47453
71,47453
16,47454
35,47454
16,47455
35,47455
16,47457
35,47457
20,47458
12,47458
8,47458
23,47458
31,47459
18,47460
23,47460
18,47461
23,47461
31,47462
40,47463
18,47463
40,47464
18,47464
18,47465
18,47466
40,47467
18,47467
40,47468
18,47468
2,47468
40,47469
18,47469
2,47469
40,47470
18,47470
2,47470
18,47471
16,47471
18,47472
23,47472
27,47473
27,47474
27,47475
27,47476
8,47477
27,47477
8,47478
20,47478
8,47479
20,47479
8,47480
20,47480
8,47481
20,47481
8,47482
20,47482
8,47483
20,47483
8,47484
20,47484
17,47485
16,47485
34,47485
17,47486
34,47486
16,47487
34,47487
16,47488
34,47488
17,47489
34,47489
17,47490
34,47490
17,47491
34,47491
16,47492
34,47492
16,47493
34,47493
17,47494
34,47494
24,47495
25,47495
9,47495
24,47496
25,47496
9,47496
24,47497
25,47497
9,47497
24,47498
25,47498
9,47498
24,47499
25,47499
9,47499
24,47500
25,47500
9,47500
24,47501
25,47501
9,47501
24,47502
25,47502
9,47502
9,47503
23,47504
23,47505
9,47506
23,47506
24,47507
25,47507
9,47507
12,47508
8,47509
12,47509
8,47510
23,47510
8,47511
12,47511
8,47512
12,47512
6,47512
23,47512
6,47514
8,47515
23,47515
12,47516
23,47516
17,47517
16,47517
58,47517
17,47518
16,47518
58,47518
17,47524
16,47524
17,47526
16,47529
16,47532
17,47536
16,47536
17,47544
16,47544
17,47545
16,47545
17,47546
16,47546
17,47550
16,47550
40,47550
17,47551
16,47551
40,47551
16,47554
4,47554
16,47555
18,47555
40,47555
16,47556
40,47556
18,47556
40,47557
18,47557
5,47558
31,47558
5,47559
31,47559
5,47560
31,47560
5,47561
31,47561
5,47562
31,47562
5,47563
31,47563
40,47564
4,47564
12,47564
8,47564
22,47565
40,47565
18,47565
22,47566
40,47566
18,47566
22,47567
40,47567
18,47567
22,47568
40,47568
18,47568
22,47569
40,47569
18,47569
4,47570
16,47570
22,47571
22,47572
22,47573
22,47574
40,47574
40,47575
13,47575
40,47576
13,47576
40,47577
13,47577
29,47577
40,47578
13,47578
40,47579
13,47579
29,47579
40,47580
13,47580
29,47580
40,47581
13,47581
40,47582
13,47582
40,47583
13,47583
16,47616
4,47616
16,47617
4,47617
16,47618
4,47618
8,47619
27,47619
8,47620
27,47620
8,47621
27,47621
8,47622
27,47622
8,47623
27,47623
8,47624
27,47624
28,47625
28,47626
28,47627
28,47628
28,47629
28,47630
20,47631
8,47631
20,47632
8,47632
20,47633
8,47633
20,47634
8,47634
20,47635
8,47635
20,47636
8,47636
20,47637
8,47637
20,47638
8,47638
27,47638
20,47639
8,47639
27,47639
8,47640
27,47640
8,47641
27,47641
8,47642
27,47642
8,47643
27,47643
8,47644
27,47644
20,47645
44,47645
47,47645
74,47645
50,47645
13,47646
4,47646
29,47647
4,47647
36,47648
4,47648
8,47649
8,47650
40,47650
4,47650
27,47650
36,47651
40,47651
4,47651
36,47652
40,47652
4,47652
28,47653
36,47654
36,47655
40,47655
4,47655
36,47656
40,47656
4,47656
40,47657
8,47657
4,47657
40,47658
8,47658
4,47658
8,47659
8,47660
8,47661
40,47662
4,47662
40,47663
4,47663
8,47664
8,47665
8,47666
8,47667
8,47668
8,47669
8,47670
27,47670
8,47671
8,47672
27,47672
8,47673
27,47673
8,47674
27,47674
4,47675
40,47675
4,47676
40,47676
36,47676
40,47677
13,47677
28,47678
13,47678
28,47679
13,47679
40,47680
4,47680
23,47681
40,47681
23,47682
29,47682
23,47683
29,47683
40,47684
23,47685
28,47685
30,47685
40,47686
4,47686
40,47687
4,47687
40,47688
16,47688
4,47688
40,47689
34,47689
40,47690
34,47690
40,47691
34,47691
40,47692
34,47692
40,47693
34,47693
17,47694
34,47694
17,47695
34,47695
17,47696
16,47696
17,47697
16,47697
17,47698
16,47698
19,47699
5,47700
31,47700
5,47701
31,47701
5,47702
10,47702
5,47703
10,47703
16,47704
17,47704
43,47704
22,47704
16,47705
17,47705
43,47705
22,47705
16,47706
17,47706
43,47706
22,47706
12,47707
17,47707
43,47708
22,47708
43,47709
70,47710
13,47710
16,47710
17,47710
70,47711
13,47711
16,47711
17,47711
16,47712
17,47712
43,47712
17,47713
16,47713
19,47714
73,47714
73,47715
17,47716
16,47716
17,47717
16,47717
17,47718
16,47718
40,47719
22,47719
22,47720
22,47721
22,47722
22,47723
22,47724
22,47725
22,47726
22,47727
22,47728
22,47729
22,47730
22,47731
22,47732
5,47733
5,47734
5,47735
22,47736
22,47737
22,47738
22,47739
22,47740
22,47741
22,47742
22,47743
22,47744
22,47745
22,47746
22,47747
22,47748
22,47749
40,47749
17,47754
16,47754
17,47755
16,47755
17,47762
16,47762
12,47765
15,47765
8,47765
12,47766
15,47766
8,47766
6,47767
8,47767
6,47768
8,47768
12,47769
15,47769
8,47769
8,47770
8,47771
12,47772
15,47772
8,47772
12,47773
15,47773
8,47773
12,47774
15,47774
8,47774
12,47775
15,47775
8,47775
12,47776
15,47776
8,47776
6,47777
8,47777
6,47778
8,47778
12,47779
15,47779
8,47779
12,47780
15,47780
8,47780
40,47781
13,47781
40,47782
13,47782
40,47783
13,47783
36,47784
36,47785
36,47786
17,47788
16,47788
17,47789
16,47789
17,47790
16,47790
17,47813
4,47813
71,47813
17,47814
4,47814
71,47814
17,47815
4,47815
71,47815
17,47816
4,47816
71,47816
17,47817
4,47817
71,47817
17,47818
4,47818
71,47818
17,47819
4,47819
71,47819
17,47820
4,47820
71,47820
17,47821
4,47821
71,47821
17,47822
4,47822
71,47822
17,47823
16,47823
19,47824
19,47827
19,47828
19,47829
19,47830
19,47831
19,47832
19,47833
19,47834
19,47835
17,47836
16,47836
17,47837
16,47837
19,47838
19,47840
19,47841
19,47843
19,47844
19,47845
19,47846
19,47847
19,47848
19,47849
54,47849
19,47850
40,47850
54,47850
19,47851
40,47851
54,47851
19,47852
40,47852
54,47852
36,47853
28,47853
29,47853
36,47854
28,47854
29,47854
36,47855
36,47856
36,47857
36,47858
36,47859
36,47860
36,47861
36,47862
36,47863
36,47864
36,47865
36,47866
36,47867
36,47868
36,47869
36,47870
2,47871
2,47872
40,47873
13,47873
40,47874
13,47874
40,47875
13,47875
40,47876
13,47876
40,47877
13,47877
40,47878
13,47878
40,47879
13,47879
40,47880
13,47880
40,47881
13,47881
40,47882
13,47882
29,47882
40,47883
13,47883
29,47883
40,47884
13,47884
29,47884
40,47885
11,47885
40,47886
11,47886
40,47887
11,47887
17,47888
4,47888
17,47889
4,47889
17,47890
4,47890
17,47891
4,47891
17,47892
4,47892
19,47894
17,47910
16,47910
17,47913
16,47913
17,47917
16,47917
40,47918
54,47918
40,47919
54,47919
40,47920
54,47920
40,47921
54,47921
40,47925
54,47925
19,47925
17,47926
16,47926
40,47927
54,47927
19,47927
17,47928
16,47928
17,47929
16,47929
16,47930
36,47931
19,47939
54,47939
17,47940
16,47940
19,47941
40,47941
54,47941
19,47942
40,47942
54,47942
19,47943
40,47943
54,47943
19,47944
19,47945
19,47946
40,47950
4,47950
71,47950
40,47951
4,47951
71,47951
40,47952
4,47952
71,47952
40,47953
4,47953
71,47953
40,47954
4,47954
71,47954
36,47954
40,47955
4,47955
71,47955
36,47955
40,47956
4,47956
71,47956
40,47957
4,47957
71,47957
40,47958
4,47958
71,47958
40,47959
4,47959
71,47959
40,47960
4,47960
71,47960
40,47961
4,47961
71,47961
40,47962
4,47962
71,47962
36,47962
40,47963
36,47963
4,47963
71,47963
40,47964
36,47964
4,47964
71,47964
40,47965
36,47965
4,47965
71,47965
40,47966
4,47966
71,47966
36,47966
40,47967
4,47967
36,47967
71,47967
40,47969
36,47969
71,47969
4,47969
43,47970
43,47971
43,47972
43,47973
17,47974
16,47974
62,47974
17,47975
16,47975
17,47976
16,47976
17,47977
16,47977
17,47978
16,47978
17,47981
16,47981
43,47992
43,47993
40,48000
13,48000
40,48001
13,48001
36,48002
4,48002
22,48003
22,48004
22,48005
22,48006
16,48008
17,48008
22,48009
22,48010
19,48012
19,48013
24,48013
19,48014
17,48015
16,48015
19,48016
17,48017
16,48017
24,48020
24,48021
24,48022
24,48023
16,48025
16,48026
17,48027
16,48028
16,48029
16,48035
17,48036
17,48039
16,48039
16,48040
17,48045
16,48045
36,48062
36,48063
40,48064
40,48065
40,48066
36,48066
40,48067
36,48067
40,48068
36,48068
40,48069
36,48069
40,48070
4,48070
40,48071
4,48071
40,48072
36,48072
40,48073
36,48073
40,48074
8,48074
4,48074
40,48075
8,48075
4,48075
40,48076
8,48076
4,48076
40,48077
13,48077
40,48078
40,48079
4,48079
40,48080
4,48080
40,48081
4,48081
40,48082
4,48082
40,48083
4,48083
4,48084
40,48085
4,48085
36,48086
36,48087
4,48087
36,48088
4,48088
36,48089
4,48089
36,48090
4,48090
36,48091
4,48091
19,48101
19,48102
19,48103
17,48106
16,48106
17,48107
16,48107
24,48115
17,48116
16,48116
19,48116
32,48117
19,48119
40,48119
24,48121
24,48122
19,48123
19,48124
19,48125
19,48127
17,48134
16,48134
17,48135
16,48135
43,48137
43,48138
43,48139
40,48150
36,48150
40,48151
36,48151
40,48152
36,48152
40,48153
36,48153
19,48155
16,48156
19,48157
19,48158
19,48159
19,48160
17,48161
19,48162
19,48163
19,48165
54,48165
40,48165
19,48167
19,48168
19,48170
40,48170
19,48171
40,48171
40,48172
36,48172
40,48173
36,48173
40,48174
18,48174
40,48175
36,48175
40,48176
36,48176
17,48177
16,48177
24,48178
24,48180
16,48203
19,48208
17,48209
17,48210
16,48210
17,48225
17,48226
17,48227
17,48228
17,48229
17,48230
17,48231
17,48232
17,48233
17,48234
17,48235
17,48236
36,48237
18,48237
36,48238
18,48238
36,48239
18,48239
36,48240
18,48240
2,48241
18,48241
36,48242
18,48242
36,48243
18,48243
36,48244
18,48244
36,48245
18,48245
36,48246
18,48246
36,48247
18,48247
36,48248
18,48248
2,48249
18,48249
2,48250
18,48250
36,48251
18,48251
36,48252
18,48252
36,48253
18,48253
36,48254
18,48254
2,48255
18,48255
36,48256
18,48256
36,48257
18,48257
17,48258
16,48258
17,48259
16,48259
17,48260
16,48260
17,48261
16,48261
17,48262
16,48262
37,48262
17,48263
16,48263
19,48264
54,48264
17,48266
16,48266
16,48267
17,48267
16,48272
16,48273
17,48274
17,48275
17,48276
16,48277
16,48278
37,48290
37,48291
37,48292
37,48293
37,48294
37,48297
40,48298
19,48298
54,48298
40,48299
19,48299
16,48300
17,48301
17,48302
17,48303
17,48304
16,48305
16,48306
16,48308
16,48310
17,48311
17,48312
17,48313
17,48316
16,48316
17,48317
16,48317
17,48318
16,48318
17,48319
16,48319
17,48320
17,48321
17,48322
16,48323
17,48324
16,48324
16,48326
16,48327
16,48328
16,48329
16,48330
17,48331
16,48331
17,48332
16,48332
17,48333
16,48333
17,48334
16,48334
17,48337
16,48337
17,48338
16,48338
19,48339
17,48340
16,48340
17,48341
16,48341
16,48342
17,48343
16,48344
17,48345
16,48346
16,48347
17,48348
16,48349
16,48350
17,48351
17,48352
17,48354
16,48354
16,48355
17,48356
16,48357
17,48358
17,48359
16,48360
17,48362
16,48362
17,48364
16,48364
17,48365
16,48365
17,48371
16,48371
17,48372
16,48372
17,48374
17,48375
16,48376
17,48377
17,48379
16,48379
16,48380
17,48380
17,48389
16,48389
17,48404
16,48404
20,48416
8,48416
20,48417
8,48417
20,48418
8,48418
20,48419
8,48419
20,48420
8,48420
20,48421
8,48421
20,48422
8,48422
20,48423
8,48423
20,48424
8,48424
20,48425
8,48425
20,48426
8,48426
20,48427
8,48427
20,48428
8,48428
20,48429
8,48429
20,48430
8,48430
20,48431
8,48431
20,48432
8,48432
36,48433
36,48434
20,48435
8,48435
20,48436
8,48436
20,48437
8,48437
36,48438
40,48438
36,48439
36,48440
28,48440
29,48440
28,48441
20,48442
36,48442
40,48442
20,48443
40,48443
20,48444
8,48444
27,48444
36,48445
8,48445
20,48446
8,48446
20,48447
8,48447
20,48448
