kashira_id,play_id
6,73
80,73
111,32
80,32
14,32
94,32
103,32
79,32
111,32
80,32
103,32
79,32
119,32
45,32
111,32
103,26
6,26
103,26
111,26
6,26
45,26
94,26
87,26
103,26
111,26
45,26
87,26
103,26
6,26
106,26
87,26
87,26
87,26
103,26
6,26
106,26
87,26
87,26
87,26
80,3
111,3
70,3
94,3
111,3
70,3
94,3
111,3
111,3
14,3
111,3
6,68
103,68
14,68
111,68
13,68
103,68
77,68
115,68
33,68
103,68
33,68
35,68
87,38
87,38
15,38
103,38
15,38
15,38
14,38
6,38
87,38
87,38
15,38
103,38
15,38
15,38
14,38
6,38
118,73
11,73
106,73
30,73
13,73
111,73
103,73
103,73
35,73
106,73
118,73
13,73
111,73
103,73
103,73
35,73
106,73
118,73
13,73
111,73
103,73
103,73
35,73
106,73
118,73
79,37
111,37
33,37
14,37
66,37
70,37
90,37
87,37
87,37
111,37
36,37
33,37
79,37
6,15
87,15
54,15
90,15
111,15
33,15
87,15
37,15
111,15
37,15
70,15
116,15
116,15
79,5
80,5
33,5
111,5
35,5
103,5
70,5
94,5
111,5
118,5
79,5
118,5
103,5
89,5
108,5
103,5
60,5
45,5
118,5
79,5
45,5
111,81
14,81
107,81
90,81
111,81
106,81
116,81
106,81
33,81
6,71
78,71
33,71
87,71
87,71
106,71
35,71
111,71
87,71
35,71
106,71
111,71
79,71
33,71
70,71
45,71
33,71
87,71
87,71
106,71
111,71
35,71
78,71
103,71
103,71
81,71
35,125
35,125
31,125
111,125
94,125
14,125
37,125
108,125
37,125
111,125
35,125
35,125
112,104
33,104
35,104
70,104
79,104
14,104
15,104
89,104
111,104
112,104
33,104
35,104
70,104
79,104
14,104
15,104
89,104
111,104
106,63
33,63
90,63
13,63
33,63
90,63
94,63
94,63
94,63
26,63
33,63
95,63
94,63
35,63
70,63
33,63
36,63
35,63
118,63
111,63
30,15
36,15
111,15
81,15
35,15
112,15
87,15
33,15
116,15
30,15
36,15
111,15
81,15
35,15
112,15
87,15
33,15
116,15
33,15
116,15
11,15
103,15
6,15
87,15
53,15
90,15
87,15
70,15
116,15
33,15
116,15
11,15
103,15
6,15
87,15
53,15
90,15
87,15
70,15
116,15
33,15
116,15
11,15
103,15
6,15
87,15
53,15
90,15
87,15
70,15
116,15
33,15
116,15
11,15
103,15
6,15
87,15
53,15
90,15
87,15
70,15
116,15
35,122
37,122
103,122
90,122
79,122
6,122
36,122
35,122
37,122
103,122
90,122
79,122
6,122
36,122
14,13
15,13
35,13
106,13
33,13
94,13
79,13
118,13
87,13
111,13
82,13
14,13
15,13
35,13
106,13
33,13
94,13
79,13
118,13
87,13
111,13
82,13
25,126
111,126
35,126
103,126
70,126
29,126
89,126
111,35
33,35
14,35
94,35
90,35
45,35
66,35
89,35
70,35
33,35
15,110
87,110
126,110
116,110
111,110
26,110
33,110
31,110
87,110
90,110
103,110
33,110
106,110
26,110
15,110
103,110
90,110
103,110
33,110
106,110
26,110
15,110
103,110
90,110
103,110
33,110
106,110
26,110
15,110
103,110
0,127
0,127
0,127
0,127
0,127
33,127
90,127
0,127
0,127
0,127
0,127
0,127
33,127
90,127
0,127
0,127
0,127
0,127
0,127
33,127
90,127
111,58
33,58
103,58
26,58
86,4
54,4
70,4
33,4
77,4
77,4
77,4
77,4
77,4
118,4
33,4
13,4
45,4
86,4
14,4
80,4
86,4
118,4
111,4
3,63
35,63
33,63
103,63
0,63
0,63
0,63
3,63
35,63
33,63
103,63
0,63
0,63
0,63
26,63
103,63
111,63
118,63
0,63
0,63
26,63
103,63
111,63
118,63
0,63
0,63
35,63
33,63
26,63
95,63
33,63
111,63
80,63
35,63
33,63
26,63
95,63
33,63
111,63
80,63
35,63
33,63
26,63
95,63
33,63
111,63
80,63
35,63
33,63
26,63
95,63
33,63
111,63
80,63
103,63
118,63
81,63
26,63
36,63
70,63
36,63
103,63
118,63
81,63
26,63
36,63
70,63
36,63
33,63
106,63
66,63
33,63
106,63
66,63
111,63
26,63
33,63
90,63
13,63
94,63
94,63
94,63
111,63
26,63
33,63
90,63
13,63
94,63
94,63
94,63
95,63
94,63
35,63
70,63
33,63
36,63
35,63
0,63
0,63
0,63
0,63
81,63
111,63
111,63
118,63
103,63
111,63
103,63
94,63
14,63
26,63
118,63
103,63
111,63
103,63
94,63
14,63
26,63
118,63
26,63
35,63
70,63
33,63
33,63
118,5
95,5
80,5
33,5
111,5
35,5
103,5
70,5
94,5
118,5
95,5
118,5
111,5
108,5
103,5
60,5
103,5
118,5
45,5
95,5
35,5
90,77
103,77
35,77
6,77
111,27
111,27
26,27
11,27
37,27
111,27
111,27
26,27
11,27
37,27
90,75
103,75
35,75
111,75
118,75
33,46
33,29
95,29
33,29
115,29
106,29
116,29
95,29
29,29
33,29
116,29
106,29
90,29
26,29
33,29
77,29
103,29
13,29
45,82
111,82
54,82
15,82
33,82
111,82
80,82
66,82
6,94
111,94
14,94
77,94
77,94
118,94
103,94
90,94
13,94
35,94
35,94
103,94
106,94
71,94
36,94
6,94
94,94
37,94
116,94
6,77
90,77
36,77
35,77
4,77
6,77
90,77
36,77
35,77
4,77
35,39
36,39
111,79
14,79
111,79
111,79
37,79
37,79
35,79
118,79
103,79
54,79
26,79
3,79
94,79
33,79
35,79
103,79
106,79
35,79
11,79
77,79
77,79
14,79
111,79
118,79
26,79
103,79
87,79
94,79
94,79
94,79
119,79
108,79
33,79
111,79
33,79
111,79
119,79
33,79
111,79
35,79
106,79
106,79
33,79
14,79
106,79
77,79
77,79
77,79
77,79
111,79
33,79
35,79
37,79
36,79
35,79
106,79
14,79
111,79
118,79
37,79
111,79
35,79
3,79
118,79
103,79
54,79
26,79
37,79
94,79
33,79
35,79
26,79
106,79
35,79
11,79
14,79
111,79
118,79
26,79
103,79
6,79
6,79
103,79
6,79
79,79
94,79
33,79
33,79
87,79
33,79
36,79
111,79
87,79
94,79
94,79
94,79
119,79
33,79
108,79
111,79
111,79
33,79
111,79
35,79
106,79
106,79
111,79
33,79
111,79
14,79
35,79
106,79
106,79
111,79
33,79
111,79
14,79
35,79
106,79
106,79
111,79
33,79
111,79
14,79
11,16
29,16
48,16
103,16
111,16
35,16
106,16
90,16
11,16
103,16
111,16
35,16
106,16
11,16
90,16
35,70
111,70
14,70
112,45
6,45
6,45
103,45
103,45
87,45
103,45
112,45
6,45
6,45
103,45
103,45
87,45
103,45
108,59
6,59
81,59
48,59
4,26
20,26
33,26
90,26
4,26
20,26
33,26
90,26
4,26
20,26
33,26
90,26
111,26
14,26
33,26
111,26
111,26
33,26
90,26
119,32
45,32
79,32
35,32
80,32
111,32
111,32
103,21
35,21
6,21
103,21
70,21
35,21
87,21
6,21
37,21
87,21
70,21
103,21
95,59
6,59
81,59
115,59
108,129
35,24
118,24
111,24
35,24
3,24
111,80
14,80
118,80
60,80
103,80
77,80
111,130
103,130
103,130
14,130
20,130
87,130
0,130
111,130
3,130
111,130
71,130
36,130
35,130
3,130
71,130
111,130
103,130
111,130
3,130
111,130
71,130
36,130
35,130
3,130
71,130
111,130
103,130
36,130
35,130
3,130
71,130
111,130
103,130
111,98
26,98
33,98
6,98
111,2
103,2
70,2
79,2
36,2
14,2
33,2
94,2
103,2
6,2
15,2
80,2
111,2
36,2
90,2
53,2
14,2
33,2
94,2
36,2
6,2
80,2
111,2
111,2
80,18
13,18
106,18
94,18
11,18
11,18
87,18
20,18
106,18
107,18
110,18
37,18
33,18
111,18
106,18
11,18
87,18
20,18
111,18
66,18
94,18
33,18
111,18
26,18
45,18
90,18
106,18
35,18
70,18
116,18
94,18
11,18
11,18
20,18
87,18
106,18
107,18
110,18
33,18
37,18
111,18
106,18
11,18
20,18
87,18
111,18
66,18
94,18
33,18
111,18
26,18
45,18
103,18
106,18
35,18
70,18
116,18
46,88
46,88
87,7
90,7
33,7
14,7
70,7
35,7
87,7
90,7
33,7
14,7
70,7
35,7
111,7
111,7
15,7
111,7
70,7
33,7
94,7
111,7
94,7
0,7
36,83
116,83
33,83
94,83
94,83
94,83
94,83
3,63
33,63
35,63
103,63
0,63
0,63
0,63
3,63
33,63
35,63
103,63
0,63
0,63
0,63
3,63
80,63
26,63
35,63
33,63
111,63
95,63
3,63
80,63
26,63
35,63
33,63
111,63
95,63
118,63
26,63
81,63
36,63
70,63
35,63
36,63
118,63
26,63
81,63
36,63
70,63
35,63
36,63
33,63
66,63
106,63
33,63
66,63
106,63
90,63
13,63
33,63
94,63
94,63
94,63
26,63
33,63
90,63
13,63
33,63
94,63
94,63
94,63
26,63
33,63
95,63
94,63
35,63
70,63
33,63
0,63
0,63
0,63
0,63
36,63
35,63
118,63
111,63
111,63
36,63
103,63
118,63
103,63
14,63
111,63
26,63
36,63
103,63
118,63
103,63
14,63
111,63
26,63
118,63
26,63
33,63
35,63
70,63
33,63
6,45
6,45
112,45
103,45
103,45
87,45
103,45
29,45
30,45
6,45
6,45
112,45
103,45
103,45
87,45
103,45
29,45
30,45
112,45
103,45
87,45
103,45
29,45
30,45
112,45
103,45
87,45
103,45
29,45
30,45
94,33
15,33
106,33
111,109
87,109
80,109
103,40
111,40
26,40
90,40
90,40
4,40
87,40
90,40
4,40
26,40
77,40
77,40
35,40
90,40
4,40
77,40
77,40
35,40
90,40
4,40
77,40
77,40
35,70
111,70
14,70
115,42
118,42
33,42
35,24
118,24
111,24
35,24
3,24
77,24
87,6
33,6
35,6
90,6
108,6
111,6
33,6
35,73
118,73
111,73
111,73
118,73
116,73
6,73
6,73
111,73
118,73
111,73
103,73
35,73
118,73
30,73
11,73
13,73
111,73
103,73
103,73
106,73
35,73
118,73
13,73
111,73
103,73
103,73
106,73
35,73
118,73
13,73
111,73
103,73
106,73
35,73
118,73
0,73
13,73
111,73
103,73
103,73
106,73
35,73
118,73
116,83
33,83
31,83
94,83
94,83
94,83
94,83
90,75
103,75
35,75
118,75
111,75
35,20
33,20
81,20
87,20
33,61
111,61
90,61
70,61
26,61
103,61
94,61
15,61
111,61
14,61
87,61
35,61
33,61
111,61
35,61
33,61
111,61
90,61
70,61
26,61
103,61
94,61
15,61
111,61
14,61
87,61
35,61
33,61
111,61
35,61
33,61
111,61
90,61
70,61
26,61
103,61
94,61
15,61
111,61
14,61
87,61
35,61
33,61
111,61
35,61
33,61
111,61
90,61
70,61
26,61
103,61
94,61
15,61
111,61
14,61
87,61
35,61
33,61
111,61
35,61
33,62
4,62
87,62
90,62
6,62
33,62
87,62
71,62
35,62
111,62
36,62
33,62
116,62
4,62
6,62
86,62
33,62
103,62
37,62
6,62
87,62
33,62
107,62
118,62
90,62
37,62
107,62
86,62
6,62
3,62
103,62
6,62
29,57
26,57
88,57
116,57
87,57
33,57
29,57
26,57
88,57
116,57
87,57
33,57
45,57
33,57
103,57
37,57
87,57
33,57
77,57
89,57
115,57
36,57
103,57
80,57
103,57
14,57
33,57
35,57
33,57
89,57
115,57
36,57
103,57
80,57
103,57
14,57
33,57
35,57
33,57
94,57
111,57
111,57
111,57
36,57
103,57
35,57
94,57
111,57
111,57
111,57
36,57
103,57
35,57
88,57
111,57
87,57
94,57
35,57
111,57
87,57
70,57
33,57
15,57
37,57
88,57
111,57
87,57
94,57
35,57
111,57
87,57
70,57
33,57
15,57
37,57
70,57
116,57
33,57
31,57
111,57
111,57
15,57
33,57
45,57
111,57
107,57
37,57
103,57
111,57
107,57
37,57
103,57
115,57
14,57
111,57
94,57
70,57
107,57
33,57
87,57
35,57
115,57
14,57
111,57
94,57
70,57
107,57
33,57
87,57
35,57
115,57
14,57
111,57
94,57
70,57
107,57
33,57
87,57
35,57
35,57
0,133
0,133
0,133
0,133
0,133
0,133
0,133
0,134
0,134
0,134
0,134
15,1
77,1
33,1
87,1
111,1
103,1
116,1
118,1
54,1
35,1
66,1
35,1
13,1
90,1
111,1
33,1
42,1
35,1
33,1
70,1
66,1
90,1
26,34
90,34
108,34
103,34
33,34
35,31
118,31
70,31
35,31
37,31
26,31
33,71
111,71
107,71
103,71
87,71
87,71
103,71
35,71
106,71
106,71
80,3
86,3
70,3
94,3
111,3
111,3
33,3
94,3
70,3
14,3
33,3
4,36
14,13
15,13
35,13
106,13
33,13
94,13
79,13
118,13
87,13
111,13
111,13
14,13
15,13
35,13
106,13
33,13
94,13
79,13
118,13
87,13
111,13
111,13
106,27
26,27
118,27
111,27
111,27
11,27
37,27
106,27
26,27
118,27
111,27
111,27
11,27
37,27
106,27
26,27
118,27
111,27
111,27
11,27
37,27
106,27
26,27
118,27
111,27
111,27
11,27
37,27
103,16
111,16
35,16
91,16
106,16
11,16
103,16
111,16
35,16
91,16
106,16
11,16
33,64
91,64
33,64
91,64
25,126
111,126
35,126
103,126
70,126
29,126
89,126
3,63
35,63
33,63
103,63
3,63
103,63
33,63
35,63
26,63
115,63
26,63
33,63
111,63
115,63
3,63
80,63
26,63
35,63
111,63
115,63
118,63
26,63
81,63
36,63
70,63
35,63
36,63
118,63
26,63
81,63
36,63
70,63
35,63
36,63
33,63
106,63
33,63
90,63
108,63
33,63
90,63
94,63
94,63
94,63
26,63
33,63
115,63
94,63
118,63
35,63
70,63
33,63
77,63
77,63
77,63
77,63
36,63
35,63
111,63
111,63
36,63
118,63
103,63
103,63
14,63
111,63
26,63
36,63
118,63
103,63
103,63
14,63
111,63
26,63
118,63
26,63
33,63
35,63
70,63
33,63
6,73
80,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
6,73
80,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
70,35
33,35
111,35
94,35
90,35
66,35
60,35
89,35
45,35
35,35
35,49
118,49
70,49
35,49
37,49
26,49
106,49
36,73
29,73
26,73
118,73
35,73
118,73
111,73
111,73
118,73
116,73
103,73
111,73
103,73
6,73
35,73
103,73
94,73
116,73
35,73
87,73
103,73
94,73
35,73
103,73
6,73
111,73
71,73
91,73
81,73
70,73
103,73
91,73
71,73
89,73
108,73
111,73
35,73
81,73
118,73
11,73
106,73
30,73
13,73
111,73
103,73
103,73
35,73
106,73
118,73
13,73
111,73
103,73
103,73
35,73
106,73
118,73
13,73
111,73
103,73
103,73
35,73
106,73
118,73
60,73
45,73
118,73
35,73
87,73
80,73
103,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
80,73
103,73
103,73
6,73
94,73
35,73
29,73
106,73
103,73
3,26
35,26
35,26
106,26
60,26
103,26
6,26
35,26
103,26
79,26
45,26
103,26
6,26
87,26
103,26
6,26
45,26
66,26
103,26
6,26
94,26
103,26
6,26
45,26
87,26
106,26
87,26
87,26
87,26
35,26
66,26
103,26
6,26
94,26
103,26
6,26
45,26
87,26
106,26
87,26
87,26
87,26
35,26
66,26
103,26
6,26
94,26
103,26
6,26
45,26
87,26
106,26
87,26
87,26
87,26
35,26
66,26
103,26
6,26
94,26
103,26
6,26
45,26
87,26
106,26
87,26
87,26
87,26
35,26
4,26
20,26
33,26
90,26
4,26
20,26
33,26
90,26
4,26
20,26
33,26
90,26
111,26
14,26
108,26
33,26
94,26
90,26
111,26
14,26
108,26
33,26
94,26
90,26
111,54
111,54
94,54
94,54
103,54
80,54
33,54
35,54
111,80
14,80
60,80
118,80
103,80
77,80
77,80
77,80
11,16
29,16
89,16
103,16
111,16
35,16
106,16
90,16
11,16
103,16
111,16
35,16
106,16
90,16
11,16
118,36
103,2
111,2
70,2
79,2
36,2
111,2
33,2
94,2
103,2
111,2
70,2
79,2
36,2
111,2
33,2
94,2
103,2
6,2
80,2
14,2
15,2
90,2
36,2
54,2
111,2
33,2
94,2
36,2
6,2
80,2
111,2
21,67
70,67
35,67
33,72
103,72
29,72
26,72
106,72
33,72
33,72
103,72
29,72
26,72
106,72
33,72
90,75
103,75
35,75
118,75
111,75
111,46
111,62
33,62
9,62
35,62
70,62
35,62
111,62
33,62
9,62
35,62
70,62
35,62
17,4
17,4
17,4
9,4
86,4
70,4
54,4
33,4
119,4
80,4
14,4
118,4
13,4
45,4
103,4
9,4
111,4
17,4
17,4
17,4
9,4
86,4
70,4
54,4
33,4
119,4
80,4
14,4
118,4
13,4
45,4
103,4
9,4
111,4
17,4
17,4
17,4
9,4
86,4
70,4
54,4
33,4
119,4
80,4
14,4
118,4
13,4
45,4
103,4
9,4
111,4
37,11
29,11
3,11
6,11
35,11
103,11
103,11
80,11
103,11
103,11
103,11
111,11
35,11
33,11
29,11
80,11
103,11
103,11
103,11
111,11
35,11
33,11
29,11
80,11
103,11
103,11
103,11
111,11
35,11
33,11
29,11
80,11
103,11
103,11
103,11
111,11
35,11
33,11
29,11
90,82
86,82
15,82
54,82
66,82
45,82
111,82
33,82
86,82
45,57
111,57
103,57
87,57
87,57
33,57
94,57
111,57
94,57
107,57
37,57
86,57
103,57
107,57
37,57
86,57
103,57
111,57
94,57
107,57
115,57
70,57
33,57
86,57
35,57
111,57
94,57
107,57
115,57
70,57
33,57
86,57
35,57
111,57
94,57
107,57
115,57
70,57
33,57
86,57
35,57
35,135
111,135
111,135
111,135
116,135
103,135
106,135
3,135
87,135
36,135
9,135
35,135
111,135
111,135
111,135
116,135
103,135
106,135
3,135
87,135
36,135
9,135
106,135
111,135
116,135
9,135
14,135
116,135
36,135
103,135
4,135
111,135
111,135
106,135
103,135
14,135
116,135
36,135
103,135
4,135
111,135
111,135
106,135
103,135
33,60
111,60
70,36
116,36
111,36
118,36
35,36
116,36
111,36
111,36
70,36
116,36
111,36
111,36
35,36
26,36
118,36
103,32
79,32
103,32
79,32
45,32
35,32
80,32
111,32
35,32
35,135
111,135
111,135
111,135
116,135
103,135
106,135
3,135
36,135
87,135
35,135
111,135
111,135
111,135
116,135
103,135
106,135
3,135
36,135
87,135
106,135
111,135
116,135
9,135
14,135
116,135
36,135
103,135
4,135
111,135
111,135
106,135
103,135
14,135
116,135
36,135
103,135
4,135
111,135
111,135
106,135
103,135
111,109
87,109
80,109
33,29
95,29
111,29
33,29
116,29
29,29
33,29
116,29
106,29
90,29
26,29
33,29
103,29
13,29
111,98
26,98
33,98
6,98
35,79
30,79
118,79
103,79
54,79
26,79
3,79
87,79
87,79
94,79
94,79
119,79
33,79
108,79
111,79
111,79
111,79
33,79
111,79
111,79
111,79
35,79
106,79
106,79
111,79
33,79
111,79
14,79
33,79
14,79
106,79
80,73
103,73
103,73
6,73
94,73
35,73
106,73
29,73
103,73
80,73
103,73
103,73
6,73
94,73
35,73
106,73
29,73
103,73
37,72
106,72
37,72
118,72
106,72
118,72
106,72
37,72
118,72
106,72
118,72
106,72
111,72
103,72
87,72
94,72
108,72
33,72
103,72
29,72
26,72
106,72
33,72
33,72
103,72
29,72
26,72
106,72
33,72
35,87
103,87
31,87
94,87
15,87
14,87
112,45
6,45
6,45
103,45
103,45
87,45
103,45
112,45
6,45
6,45
103,45
103,45
87,45
103,45
94,136
108,136
47,136
29,40
116,40
106,40
111,40
103,40
78,40
29,40
116,40
106,40
111,40
103,40
78,40
29,40
116,40
106,40
111,40
103,40
78,40
78,40
4,40
103,40
26,40
91,40
78,40
4,40
103,40
26,40
91,40
78,40
4,40
103,40
26,40
91,40
26,40
91,40
4,40
35,40
26,40
91,40
4,40
35,40
26,40
91,40
4,40
35,40
35,85
33,85
35,85
70,85
35,85
94,85
36,85
103,85
91,85
103,137
70,137
87,137
94,137
36,137
92,137
15,137
80,137
54,137
111,137
6,137
79,137
15,38
14,38
15,38
15,38
6,38
87,38
87,38
107,38
15,38
14,38
15,38
15,38
6,38
87,38
87,38
107,38
35,106
70,106
87,106
37,106
103,106
90,106
103,106
103,106
14,106
35,106
106,106
6,106
35,106
70,106
87,106
37,106
103,106
90,106
103,106
103,106
14,106
35,106
106,106
6,106
103,60
33,60
111,60
103,60
33,60
111,60
103,60
33,60
111,60
33,62
90,95
108,95
115,95
94,95
94,95
94,95
66,95
4,95
103,95
35,95
103,95
11,95
15,95
6,95
103,66
111,66
103,66
36,66
4,66
20,25
118,100
108,100
35,100
116,83
33,83
31,83
94,83
94,83
94,83
94,83
112,104
34,104
35,104
70,104
94,104
14,104
9,104
17,104
17,104
89,104
111,104
15,104
112,104
33,104
35,104
70,104
94,104
14,104
9,104
17,104
17,104
15,104
89,104
111,104
111,25
71,25
87,25
36,25
33,25
20,25
111,25
71,25
87,25
36,25
33,25
20,25
26,34
90,34
108,34
103,34
33,34
111,71
103,71
78,71
103,71
94,71
87,71
33,71
106,71
35,71
111,71
103,71
78,71
103,71
94,71
87,71
33,71
106,71
35,71
115,64
111,64
91,64
111,64
115,64
111,64
91,64
111,64
115,64
111,64
91,64
111,64
115,64
111,64
91,64
111,64
29,93
106,93
103,93
87,93
9,93
87,93
103,93
6,93
66,93
106,93
3,93
103,93
94,93
87,93
103,93
6,93
66,93
106,93
3,93
103,93
94,93
87,93
103,93
6,93
66,93
106,93
3,93
103,93
94,93
87,93
103,93
6,93
66,93
106,93
3,93
103,93
94,93
112,104
33,104
35,104
70,104
94,104
14,104
9,104
17,104
17,104
15,104
89,104
111,104
112,104
33,104
35,104
70,104
94,104
14,104
9,104
17,104
17,104
15,104
89,104
111,104
15,33
87,7
92,7
33,7
14,7
70,7
35,7
87,7
92,7
33,7
14,7
70,7
35,7
111,7
111,7
15,7
111,7
70,7
33,7
94,7
111,7
94,7
94,7
111,56
33,56
45,56
33,56
66,56
118,56
33,56
37,56
30,56
87,56
77,56
77,56
77,56
77,56
77,56
77,56
77,56
77,56
111,56
33,56
45,56
33,56
66,56
118,56
33,56
37,56
30,56
87,56
77,56
77,56
77,56
77,56
77,56
77,56
77,56
77,56
111,56
33,56
87,56
103,56
26,56
35,56
30,56
36,56
94,56
94,56
111,56
33,56
87,56
103,56
26,56
35,56
30,56
36,56
94,56
94,56
111,56
111,56
36,56
33,56
33,56
26,56
33,56
103,56
111,56
37,56
87,56
107,56
33,56
111,56
111,138
107,75
111,75
35,75
11,75
90,75
103,75
107,75
111,75
35,75
11,75
90,75
103,75
118,5
79,5
103,5
94,5
13,5
103,5
60,5
45,5
118,5
79,5
103,5
94,5
13,5
103,5
60,5
45,5
118,5
79,5
103,5
94,5
13,5
103,5
60,5
45,5
111,63
94,29
66,29
111,29
70,29
94,37
33,37
111,37
45,37
79,37
111,37
33,37
14,37
66,37
70,37
92,37
87,37
87,37
111,37
36,37
33,37
79,37
111,56
33,56
45,56
33,56
78,56
118,56
33,56
37,56
30,56
87,56
77,56
77,56
77,56
77,56
77,56
77,56
77,56
77,56
111,56
33,56
45,56
33,56
78,56
118,56
33,56
37,56
30,56
87,56
77,56
77,56
77,56
77,56
77,56
77,56
77,56
77,56
111,56
33,56
87,56
103,56
26,56
35,56
30,56
36,56
94,56
94,56
111,56
33,56
87,56
103,56
26,56
35,56
30,56
36,56
94,56
94,56
111,56
111,56
36,56
33,56
33,56
26,56
33,56
103,56
111,56
37,56
87,56
107,56
33,56
111,56
111,80
14,80
60,80
118,80
90,80
103,80
94,80
9,80
9,80
9,80
35,16
35,16
106,16
33,16
103,16
111,16
29,16
90,16
106,16
11,16
29,16
89,16
103,16
111,16
35,16
106,16
90,16
11,16
103,16
111,16
35,16
106,16
90,16
11,16
115,64
111,64
115,64
111,64
118,100
108,100
35,100
103,90
35,90
6,90
6,90
4,90
103,90
11,90
70,90
3,90
26,90
37,90
9,90
103,90
35,90
6,90
6,90
4,90
103,90
11,90
70,90
3,90
26,90
37,90
9,90
14,38
6,38
15,38
103,38
87,38
87,38
15,38
15,38
14,38
6,38
15,38
103,38
87,38
87,38
15,38
15,38
103,27
35,27
6,27
36,27
29,27
94,27
94,27
35,27
106,27
91,27
106,27
35,27
103,27
103,27
6,27
116,83
33,83
31,83
94,83
94,83
94,83
94,83
87,7
90,7
33,7
14,7
70,7
35,7
111,7
111,7
15,7
111,7
70,7
33,7
94,7
77,7
77,7
111,7
94,7
94,7
80,3
111,3
70,3
94,3
111,3
111,3
33,3
94,3
70,3
14,3
33,3
36,2
111,2
94,2
70,2
79,2
103,2
6,2
80,2
14,2
15,2
90,2
36,2
54,2
111,2
33,2
94,2
36,2
6,2
80,2
111,2
29,19
37,19
87,19
87,19
111,19
11,19
35,19
111,19
29,19
35,19
11,19
33,19
90,19
35,20
33,20
81,20
87,20
35,39
36,39
103,30
94,30
14,30
111,30
112,30
106,30
103,30
112,30
111,30
36,30
15,14
33,14
103,14
119,14
70,14
132,14
33,62
4,62
87,62
6,62
90,62
33,62
87,62
70,62
35,62
111,62
36,62
33,62
116,62
4,62
6,62
103,62
33,62
103,62
37,62
6,62
87,62
33,62
107,62
37,62
33,62
107,62
90,62
103,62
3,62
6,62
103,62
6,62
70,62
35,62
4,62
111,62
89,62
33,62
35,62
4,62
70,62
103,62
33,62
35,62
70,62
35,62
111,62
35,62
70,62
35,62
111,62
33,62
30,62
35,62
70,62
35,62
111,62
33,62
106,62
4,118
41,33
80,73
103,73
6,73
94,73
35,73
35,73
29,73
106,73
103,73
80,73
103,73
6,73
94,73
35,73
35,73
29,73
106,73
103,73
94,29
66,29
111,29
70,29
35,24
118,24
111,24
3,24
35,24
108,59
42,59
81,59
115,59
103,40
111,40
26,40
90,40
35,40
90,40
4,40
33,60
111,60
103,26
6,26
94,26
103,26
45,26
111,26
6,26
87,26
103,26
87,26
45,26
6,26
103,26
106,26
6,26
111,26
87,26
87,26
94,26
35,26
103,26
106,26
6,26
111,26
87,26
87,26
94,26
35,26
108,59
6,59
81,59
89,59
108,59
6,59
81,59
89,59
33,120
35,120
26,120
6,120
103,120
90,120
87,120
77,120
132,32
80,32
119,32
45,32
132,32
35,32
80,32
77,32
111,32
35,32
87,93
103,93
6,93
66,93
106,93
3,93
103,93
94,93
70,139
35,139
86,139
70,139
35,139
86,139
10,139
64,139
35,139
86,139
70,139
115,139
118,139
130,139
111,139
14,139
35,139
64,139
45,139
64,139
64,139
130,139
33,139
87,139
88,139
9,139
9,139
33,139
74,139
86,139
64,139
90,18
106,18
35,18
70,18
116,18
111,47
14,47
111,47
11,47
70,36
116,36
111,36
118,36
35,36
116,36
111,36
111,36
111,36
111,36
35,36
26,36
118,36
48,92
103,92
90,92
15,92
35,92
35,92
29,52
103,52
94,52
94,52
45,52
29,52
103,52
94,52
94,52
45,52
35,22
94,22
87,22
111,22
15,22
14,22
111,22
111,22
35,22
86,4
87,4
54,4
33,4
17,4
17,4
17,4
9,4
9,4
108,4
33,4
13,4
66,4
86,4
80,4
14,4
86,4
111,4
118,4
33,63
33,63
66,63
106,63
90,63
108,63
33,63
111,63
54,63
33,63
90,63
108,63
94,63
94,63
87,63
9,63
9,63
95,63
94,63
35,63
70,63
33,63
36,63
35,63
118,63
111,63
111,63
33,46
0,168
0,168
0,168
0,168
0,168
0,168
0,168
103,16
111,16
35,16
106,16
90,16
11,16
103,16
111,16
35,16
106,16
90,16
11,16
14,116
9,116
70,116
33,116
111,116
9,116
93,116
51,116
51,116
89,116
45,116
35,116
107,75
111,75
35,75
11,75
90,75
103,75
107,75
111,75
35,75
11,75
90,75
103,75
80,3
86,3
70,3
94,3
111,3
111,3
33,3
94,3
70,3
14,3
33,3
15,1
9,1
33,1
87,1
94,1
111,1
103,1
116,1
118,1
54,1
35,1
66,1
35,1
89,1
90,1
111,1
33,1
15,1
35,1
33,1
70,1
66,1
90,1
15,1
35,1
15,1
33,1
35,1
54,1
90,40
78,40
0,168
0,168
0,168
0,168
0,168
0,168
0,168
26,40
4,40
35,40
90,40
26,40
4,40
35,40
90,40
26,40
90,40
4,40
35,40
4,40
111,40
90,40
35,40
86,4
87,4
54,4
33,4
17,4
17,4
17,4
9,4
9,4
108,4
33,4
13,4
66,4
86,4
80,4
14,4
86,4
111,4
118,4
103,16
111,16
35,16
106,16
90,16
45,82
111,82
54,82
15,82
33,82
86,82
80,3
86,3
70,3
94,3
111,3
111,3
33,3
94,3
70,3
14,3
33,3
21,67
70,67
35,67
111,79
14,79
111,79
111,79
37,79
37,79
35,79
118,79
